"Timestamp","Location","Cornering","Mileage"
2023-01-06 09:01:00,"Urban",0.64,89
2023-01-06 09:02:00,"Urban",0.87,95
2023-01-06 09:03:00,"Urban",0.18,57
2023-01-06 09:04:00,"Rural",0.25,144
2023-01-06 09:05:00,"Rural",0.38,29
2023-01-06 09:06:00,"Rural",0.26,147
2023-01-06 09:07:00,"Rural",0.25,91
2023-01-06 09:08:00,"Suburban",0.53,20
2023-01-06 09:09:00,"Rural",0.12,18
2023-01-06 09:10:00,"Rural",0.63,59
2023-01-06 09:11:00,"Suburban",0.46,96
2023-01-06 09:12:00,"Suburban",0.03,99
2023-01-06 09:13:00,"Suburban",0.05,125
2023-01-06 09:14:00,"Urban",0.09,146
2023-01-06 09:15:00,"Urban",0.22,41
2023-01-06 09:16:00,"Suburban",0.52,5
2023-01-06 09:17:00,"Urban",0.89,125
2023-01-06 09:18:00,"Urban",0.81,133
2023-01-06 09:19:00,"Suburban",0.54,83
2023-01-06 09:20:00,"Suburban",0.58,73
2023-01-06 09:21:00,"Rural",0.49,120
2023-01-06 09:22:00,"Rural",0.27,58
2023-01-06 09:23:00,"Suburban",0.53,6
2023-01-06 09:24:00,"Urban",0.42,116
2023-01-06 09:25:00,"Urban",0.19,5
2023-01-06 09:26:00,"Rural",0.83,147
2023-01-06 09:27:00,"Suburban",0.63,29
2023-01-06 09:28:00,"Suburban",0.78,74
2023-01-06 09:29:00,"Suburban",0.37,147
2023-01-06 09:30:00,"Rural",0.12,23
2023-01-06 09:31:00,"Urban",0.59,135
2023-01-06 09:32:00,"Rural",0.84,45
2023-01-06 09:33:00,"Rural",0.17,62
2023-01-06 09:34:00,"Suburban",0.25,125
2023-01-06 09:35:00,"Urban",0.44,149
2023-01-06 09:36:00,"Urban",0.72,102
2023-01-06 09:37:00,"Rural",0.85,49
2023-01-06 09:38:00,"Suburban",0.45,64
2023-01-06 09:39:00,"Rural",0.71,123
2023-01-06 09:40:00,"Rural",0.43,69
2023-01-06 09:41:00,"Suburban",0.78,87
2023-01-06 09:42:00,"Urban",0.72,55
2023-01-06 09:43:00,"Suburban",0.11,141
2023-01-06 09:44:00,"Suburban",0.99,130
2023-01-06 09:45:00,"Rural",0.66,83
2023-01-06 09:46:00,"Rural",0.49,116
2023-01-06 09:47:00,"Rural",0.84,128
2023-01-06 09:48:00,"Suburban",0.21,69
2023-01-06 09:49:00,"Urban",0.21,11
2023-01-06 09:50:00,"Rural",0.85,27
2023-01-06 09:51:00,"Urban",0.3,55
2023-01-06 09:52:00,"Rural",0.38,134
2023-01-06 09:53:00,"Suburban",0.83,70
2023-01-06 09:54:00,"Rural",0.48,82
2023-01-06 09:55:00,"Rural",0.46,30
2023-01-06 09:56:00,"Suburban",0.17,68
2023-01-06 09:57:00,"Suburban",0.76,12
2023-01-06 09:58:00,"Suburban",0.67,88
2023-01-06 09:59:00,"Suburban",0.47,44
2023-01-06 10:00:00,"Suburban",0.08,90
2023-01-06 10:01:00,"Suburban",0.8,125
2023-01-06 10:02:00,"Rural",0.12,116
2023-01-06 10:03:00,"Suburban",0.83,73
2023-01-06 10:04:00,"Rural",0.68,142
2023-01-06 10:05:00,"Urban",0.88,122
2023-01-06 10:06:00,"Urban",0.92,1
2023-01-06 10:07:00,"Rural",0.9,98
2023-01-06 10:08:00,"Rural",0.81,85
2023-01-06 10:09:00,"Urban",0.55,100
2023-01-06 10:10:00,"Urban",0.78,59
2023-01-06 10:11:00,"Rural",0.94,132
2023-01-06 10:12:00,"Rural",0.06,128
2023-01-06 10:13:00,"Urban",0.71,78
2023-01-06 10:14:00,"Suburban",0.68,80
2023-01-06 10:15:00,"Suburban",0.7,62
2023-01-06 10:16:00,"Suburban",0.24,96
2023-01-06 10:17:00,"Rural",0.82,137
2023-01-06 10:18:00,"Rural",0.53,77
2023-01-06 10:19:00,"Urban",0.24,116
2023-01-06 10:20:00,"Suburban",0.91,58
2023-01-06 10:21:00,"Suburban",0.75,106
2023-01-06 10:22:00,"Rural",0.06,150
2023-01-06 10:23:00,"Urban",0.71,20
2023-01-06 10:24:00,"Rural",0.81,12
2023-01-06 10:25:00,"Urban",0.86,9
2023-01-06 10:26:00,"Suburban",0.03,21
2023-01-06 10:27:00,"Suburban",0.37,2
2023-01-06 10:28:00,"Suburban",0.08,97
2023-01-06 10:29:00,"Rural",0.06,88
2023-01-06 10:30:00,"Rural",0.59,52
2023-01-06 10:31:00,"Rural",0.19,106
2023-01-06 10:32:00,"Rural",0.95,85
2023-01-06 10:33:00,"Urban",0.27,78
2023-01-06 10:34:00,"Rural",0.29,16
2023-01-06 10:35:00,"Urban",0.92,21
2023-01-06 10:36:00,"Rural",0.18,100
2023-01-06 10:37:00,"Suburban",0.27,55
2023-01-06 10:38:00,"Rural",0.49,70
2023-01-06 10:39:00,"Suburban",0.8,4
2023-01-06 10:40:00,"Urban",0.84,4
2023-01-06 10:41:00,"Suburban",0.88,49
2023-01-06 10:42:00,"Suburban",0.8,61
2023-01-06 10:43:00,"Rural",0.97,66
2023-01-06 10:44:00,"Suburban",0.46,5
2023-01-06 10:45:00,"Rural",0.16,29
2023-01-06 10:46:00,"Urban",0.84,66
2023-01-06 10:47:00,"Rural",0.35,76
2023-01-06 10:48:00,"Urban",0.57,71
2023-01-06 10:49:00,"Rural",0.67,43
2023-01-06 10:50:00,"Urban",0.47,8
2023-01-06 10:51:00,"Suburban",0.17,28
2023-01-06 10:52:00,"Rural",0.52,128
2023-01-06 10:53:00,"Urban",0.56,147
2023-01-06 10:54:00,"Suburban",0.87,85
2023-01-06 10:55:00,"Rural",0.36,55
2023-01-06 10:56:00,"Suburban",0.21,64
2023-01-06 10:57:00,"Urban",0.17,126
2023-01-06 10:58:00,"Urban",0.15,124
2023-01-06 10:59:00,"Suburban",0.7,2
2023-01-06 11:00:00,"Suburban",0.38,72
2023-01-06 11:01:00,"Rural",0.68,65
2023-01-06 11:02:00,"Urban",0.46,23
2023-01-06 11:03:00,"Rural",0.66,24
2023-01-06 11:04:00,"Urban",0.72,129
2023-01-06 11:05:00,"Rural",0.27,121
2023-01-06 11:06:00,"Suburban",0.65,105
2023-01-06 11:07:00,"Urban",0.4,51
2023-01-06 11:08:00,"Suburban",0.96,23
2023-01-06 11:09:00,"Suburban",0.81,146
2023-01-06 11:10:00,"Rural",0.39,107
2023-01-06 11:11:00,"Urban",0.03,95
2023-01-06 11:12:00,"Rural",0.97,106
2023-01-06 11:13:00,"Urban",0.2,141
2023-01-06 11:14:00,"Suburban",0.92,77
2023-01-06 11:15:00,"Suburban",0.79,16
2023-01-06 11:16:00,"Rural",0.8,117
2023-01-06 11:17:00,"Urban",0.96,38
2023-01-06 11:18:00,"Suburban",0.62,149
2023-01-06 11:19:00,"Rural",0.94,128
2023-01-06 11:20:00,"Rural",0.58,125
2023-01-06 11:21:00,"Rural",0.94,142
2023-01-06 11:22:00,"Urban",0.03,148
2023-01-06 11:23:00,"Suburban",0.16,30
2023-01-06 11:24:00,"Suburban",0.07,142
2023-01-06 11:25:00,"Suburban",0.83,36
2023-01-06 11:26:00,"Urban",0.21,46
2023-01-06 11:27:00,"Urban",0.49,113
2023-01-06 11:28:00,"Suburban",0.53,84
2023-01-06 11:29:00,"Suburban",0.86,5
2023-01-06 11:30:00,"Urban",0.9,31
2023-01-06 11:31:00,"Urban",0.55,71
2023-01-06 11:32:00,"Urban",0.17,90
2023-01-06 11:33:00,"Rural",0.2,52
2023-01-06 11:34:00,"Urban",0.62,65
2023-01-06 11:35:00,"Urban",0.69,141
2023-01-06 11:36:00,"Rural",0.02,100
2023-01-06 11:37:00,"Suburban",0.47,58
2023-01-06 11:38:00,"Suburban",0.99,59
2023-01-06 11:39:00,"Urban",0.33,123
2023-01-06 11:40:00,"Urban",0.42,49
2023-01-06 11:41:00,"Suburban",0.19,74
2023-01-06 11:42:00,"Rural",0.03,52
2023-01-06 11:43:00,"Suburban",0.79,6
2023-01-06 11:44:00,"Suburban",0.85,109
2023-01-06 11:45:00,"Urban",0.78,73
2023-01-06 11:46:00,"Urban",0.89,24
2023-01-06 11:47:00,"Rural",0.34,90
2023-01-06 11:48:00,"Urban",0.78,28
2023-01-06 11:49:00,"Urban",0.89,57
2023-01-06 11:50:00,"Urban",0.83,16
2023-01-06 11:51:00,"Suburban",0.59,107
2023-01-06 11:52:00,"Suburban",0.41,6
2023-01-06 11:53:00,"Rural",0.87,18
2023-01-06 11:54:00,"Urban",0.91,119
2023-01-06 11:55:00,"Urban",0.59,96
2023-01-06 11:56:00,"Rural",0.41,128
2023-01-06 11:57:00,"Rural",0.29,19
2023-01-06 11:58:00,"Suburban",0.03,84
2023-01-06 11:59:00,"Rural",0.22,80
2023-01-06 12:00:00,"Suburban",0.97,69
2023-01-06 12:01:00,"Suburban",0.29,68
2023-01-06 12:02:00,"Rural",0.88,114
2023-01-06 12:03:00,"Urban",0.76,147
2023-01-06 12:04:00,"Urban",0.77,44
2023-01-06 12:05:00,"Suburban",0.05,58
2023-01-06 12:06:00,"Suburban",0.1,116
2023-01-06 12:07:00,"Urban",0.95,70
2023-01-06 12:08:00,"Urban",0.82,105
2023-01-06 12:09:00,"Rural",0.25,29
2023-01-06 12:10:00,"Urban",0.45,4
2023-01-06 12:11:00,"Rural",0.35,26
2023-01-06 12:12:00,"Urban",0.88,98
2023-01-06 12:13:00,"Rural",0.53,12
2023-01-06 12:14:00,"Suburban",0.98,41
2023-01-06 12:15:00,"Urban",0.79,71
2023-01-06 12:16:00,"Suburban",0.31,29
2023-01-06 12:17:00,"Rural",0.83,50
2023-01-06 12:18:00,"Rural",0.7,117
2023-01-06 12:19:00,"Urban",0.28,101
2023-01-06 12:20:00,"Rural",0.91,104
2023-01-06 12:21:00,"Urban",0.25,88
2023-01-06 12:22:00,"Rural",0.87,131
2023-01-06 12:23:00,"Suburban",0.09,84
2023-01-06 12:24:00,"Urban",0.52,143
2023-01-06 12:25:00,"Suburban",0,22
2023-01-06 12:26:00,"Urban",0.28,106
2023-01-06 12:27:00,"Urban",0.51,4
2023-01-06 12:28:00,"Rural",0.74,21
2023-01-06 12:29:00,"Rural",0.13,21
2023-01-06 12:30:00,"Suburban",0.75,114
2023-01-06 12:31:00,"Urban",0.21,103
2023-01-06 12:32:00,"Rural",0.2,76
2023-01-06 12:33:00,"Rural",0.05,2
2023-01-06 12:34:00,"Urban",0.06,26
2023-01-06 12:35:00,"Urban",0.57,15
2023-01-06 12:36:00,"Urban",0.71,70
2023-01-06 12:37:00,"Urban",0.86,41
2023-01-06 12:38:00,"Suburban",0.49,40
2023-01-06 12:39:00,"Suburban",0.84,20
2023-01-06 12:40:00,"Rural",0.23,26
2023-01-06 12:41:00,"Suburban",0.64,22
2023-01-06 12:42:00,"Suburban",0.5,21
2023-01-06 12:43:00,"Rural",0.25,4
2023-01-06 12:44:00,"Urban",0.84,71
2023-01-06 12:45:00,"Suburban",0.43,118
2023-01-06 12:46:00,"Suburban",0.61,9
2023-01-06 12:47:00,"Suburban",0.06,19
2023-01-06 12:48:00,"Rural",0.42,3
2023-01-06 12:49:00,"Rural",0,61
2023-01-06 12:50:00,"Urban",0.24,126
2023-01-06 12:51:00,"Urban",0.78,94
2023-01-06 12:52:00,"Urban",0.52,71
2023-01-06 12:53:00,"Rural",0.51,2
2023-01-06 12:54:00,"Suburban",0.4,87
2023-01-06 12:55:00,"Urban",0.87,27
2023-01-06 12:56:00,"Urban",0.51,145
2023-01-06 12:57:00,"Suburban",0.83,102
2023-01-06 12:58:00,"Suburban",0.79,21
2023-01-06 12:59:00,"Rural",0.18,125
2023-01-06 13:00:00,"Urban",0.85,147
2023-01-06 13:01:00,"Suburban",0.14,105
2023-01-06 13:02:00,"Urban",0.08,102
2023-01-06 13:03:00,"Urban",0.81,84
2023-01-06 13:04:00,"Urban",0.71,73
2023-01-06 13:05:00,"Rural",0.01,5
2023-01-06 13:06:00,"Rural",0.35,136
2023-01-06 13:07:00,"Suburban",0.75,8
2023-01-06 13:08:00,"Suburban",0.73,65
2023-01-06 13:09:00,"Suburban",0.02,135
2023-01-06 13:10:00,"Suburban",0.02,23
2023-01-06 13:11:00,"Rural",0.05,80
2023-01-06 13:12:00,"Urban",0.99,28
2023-01-06 13:13:00,"Suburban",0.62,75
2023-01-06 13:14:00,"Urban",0.48,54
2023-01-06 13:15:00,"Suburban",0.28,117
2023-01-06 13:16:00,"Urban",0.42,8
2023-01-06 13:17:00,"Suburban",0.56,77
2023-01-06 13:18:00,"Rural",0.61,36
2023-01-06 13:19:00,"Suburban",0.63,9
2023-01-06 13:20:00,"Rural",0.19,96
2023-01-06 13:21:00,"Urban",0.16,150
2023-01-06 13:22:00,"Urban",0.51,21
2023-01-06 13:23:00,"Suburban",0.3,22
2023-01-06 13:24:00,"Rural",0.67,108
2023-01-06 13:25:00,"Rural",0.57,54
2023-01-06 13:26:00,"Rural",0.37,72
2023-01-06 13:27:00,"Suburban",0.63,110
2023-01-06 13:28:00,"Rural",0.82,47
2023-01-06 13:29:00,"Rural",0.56,47
2023-01-06 13:30:00,"Rural",0.32,17
2023-01-06 13:31:00,"Urban",0.27,79
2023-01-06 13:32:00,"Rural",0.72,59
2023-01-06 13:33:00,"Suburban",0.16,143
2023-01-06 13:34:00,"Suburban",0.39,59
2023-01-06 13:35:00,"Rural",0.71,64
2023-01-06 13:36:00,"Urban",0.04,130
2023-01-06 13:37:00,"Rural",0.44,12
2023-01-06 13:38:00,"Rural",0.62,58
2023-01-06 13:39:00,"Rural",0.4,106
2023-01-06 13:40:00,"Rural",0.55,120
2023-01-06 13:41:00,"Rural",0.43,97
2023-01-06 13:42:00,"Rural",0.77,147
2023-01-06 13:43:00,"Urban",0.01,98
2023-01-06 13:44:00,"Suburban",0.95,22
2023-01-06 13:45:00,"Urban",0.61,98
2023-01-06 13:46:00,"Urban",0.51,57
2023-01-06 13:47:00,"Suburban",0,19
2023-01-06 13:48:00,"Urban",0.89,117
2023-01-06 13:49:00,"Suburban",0.08,140
2023-01-06 13:50:00,"Suburban",0.52,135
2023-01-06 13:51:00,"Rural",0.31,10
2023-01-06 13:52:00,"Rural",0.3,85
2023-01-06 13:53:00,"Rural",0.63,63
2023-01-06 13:54:00,"Urban",0.32,9
2023-01-06 13:55:00,"Urban",0.9,83
2023-01-06 13:56:00,"Urban",0.83,51
2023-01-06 13:57:00,"Suburban",0.11,59
2023-01-06 13:58:00,"Suburban",0.52,31
2023-01-06 13:59:00,"Suburban",0.95,122
2023-01-06 14:00:00,"Urban",0.78,58
2023-01-06 14:01:00,"Urban",0.1,14
2023-01-06 14:02:00,"Urban",0.54,86
2023-01-06 14:03:00,"Urban",0.32,65
2023-01-06 14:04:00,"Rural",0.17,53
2023-01-06 14:05:00,"Suburban",0.42,29
2023-01-06 14:06:00,"Suburban",0.55,149
2023-01-06 14:07:00,"Suburban",0.77,27
2023-01-06 14:08:00,"Rural",0.18,84
2023-01-06 14:09:00,"Urban",0.8,23
2023-01-06 14:10:00,"Rural",0.02,31
2023-01-06 14:11:00,"Rural",0.61,150
2023-01-06 14:12:00,"Suburban",0.19,71
2023-01-06 14:13:00,"Rural",0.39,111
2023-01-06 14:14:00,"Rural",0.07,34
2023-01-06 14:15:00,"Rural",0.84,22
2023-01-06 14:16:00,"Urban",0.11,127
2023-01-06 14:17:00,"Urban",0.43,59
2023-01-06 14:18:00,"Suburban",0.23,88
2023-01-06 14:19:00,"Urban",0.37,124
2023-01-06 14:20:00,"Rural",0.79,17
2023-01-06 14:21:00,"Suburban",0.96,78
2023-01-06 14:22:00,"Suburban",0.34,90
2023-01-06 14:23:00,"Rural",0.86,82
2023-01-06 14:24:00,"Suburban",0.32,61
2023-01-06 14:25:00,"Suburban",0.66,39
2023-01-06 14:26:00,"Urban",0.13,50
2023-01-06 14:27:00,"Suburban",0.83,31
2023-01-06 14:28:00,"Rural",0.44,111
2023-01-06 14:29:00,"Suburban",0.83,82
2023-01-06 14:30:00,"Rural",0.83,102
2023-01-06 14:31:00,"Rural",0.19,65
2023-01-06 14:32:00,"Rural",0.78,114
2023-01-06 14:33:00,"Rural",0.88,144
2023-01-06 14:34:00,"Urban",0.77,53
2023-01-06 14:35:00,"Urban",0.83,9
2023-01-06 14:36:00,"Suburban",0.68,103
2023-01-06 14:37:00,"Urban",0.98,80
2023-01-06 14:38:00,"Rural",0.12,81
2023-01-06 14:39:00,"Rural",0.83,88
2023-01-06 14:40:00,"Rural",0.6,1
2023-01-06 14:41:00,"Suburban",0.82,81
2023-01-06 14:42:00,"Suburban",0.27,72
2023-01-06 14:43:00,"Urban",0.08,79
2023-01-06 14:44:00,"Urban",0.43,48
2023-01-06 14:45:00,"Rural",0.83,49
2023-01-06 14:46:00,"Suburban",0.88,70
2023-01-06 14:47:00,"Urban",0.53,25
2023-01-06 14:48:00,"Suburban",0.53,88
2023-01-06 14:49:00,"Urban",0.4,21
2023-01-06 14:50:00,"Suburban",0.65,22
2023-01-06 14:51:00,"Rural",0.77,86
2023-01-06 14:52:00,"Rural",0.68,25
2023-01-06 14:53:00,"Urban",0.87,125
2023-01-06 14:54:00,"Rural",0.7,107
2023-01-06 14:55:00,"Suburban",0.75,125
2023-01-06 14:56:00,"Rural",0.14,48
2023-01-06 14:57:00,"Urban",0.29,83
2023-01-06 14:58:00,"Suburban",0.65,33
2023-01-06 14:59:00,"Rural",0.68,76
2023-01-06 15:00:00,"Urban",0.8,84
2023-01-06 15:01:00,"Rural",0.49,12
2023-01-06 15:02:00,"Urban",0.17,64
2023-01-06 15:03:00,"Urban",0.3,61
2023-01-06 15:04:00,"Urban",0.3,54
2023-01-06 15:05:00,"Rural",0.39,130
2023-01-06 15:06:00,"Urban",0.02,40
2023-01-06 15:07:00,"Suburban",0.91,60
2023-01-06 15:08:00,"Suburban",0.61,90
2023-01-06 15:09:00,"Urban",0.65,55
2023-01-06 15:10:00,"Rural",0.45,116
2023-01-06 15:11:00,"Suburban",0.37,47
2023-01-06 15:12:00,"Urban",0.13,104
2023-01-06 15:13:00,"Suburban",0.65,67
2023-01-06 15:14:00,"Urban",0.32,39
2023-01-06 15:15:00,"Suburban",0.66,13
2023-01-06 15:16:00,"Suburban",0.08,7
2023-01-06 15:17:00,"Urban",0.32,108
2023-01-06 15:18:00,"Rural",0.81,30
2023-01-06 15:19:00,"Rural",0.24,74
2023-01-06 15:20:00,"Urban",0.22,18
2023-01-06 15:21:00,"Suburban",0.55,117
2023-01-06 15:22:00,"Suburban",0.7,107
2023-01-06 15:23:00,"Suburban",0.26,28
2023-01-06 15:24:00,"Urban",0.4,116
2023-01-06 15:25:00,"Urban",0.74,144
2023-01-06 15:26:00,"Suburban",0.67,124
2023-01-06 15:27:00,"Rural",0.35,40
2023-01-06 15:28:00,"Urban",0.26,76
2023-01-06 15:29:00,"Suburban",0.66,23
2023-01-06 15:30:00,"Rural",0.81,5
2023-01-06 15:31:00,"Suburban",0.54,70
2023-01-06 15:32:00,"Rural",0.46,149
2023-01-06 15:33:00,"Rural",0.55,1
2023-01-06 15:34:00,"Urban",0.68,23
2023-01-06 15:35:00,"Suburban",0.68,117
2023-01-06 15:36:00,"Suburban",0.68,76
2023-01-06 15:37:00,"Urban",0.92,70
2023-01-06 15:38:00,"Rural",0.77,45
2023-01-06 15:39:00,"Urban",0.64,47
2023-01-06 15:40:00,"Suburban",0.53,41
2023-01-06 15:41:00,"Rural",0.8,66
2023-01-06 15:42:00,"Suburban",0.67,143
2023-01-06 15:43:00,"Urban",0.23,92
2023-01-06 15:44:00,"Suburban",0.29,141
2023-01-06 15:45:00,"Urban",0.34,55
2023-01-06 15:46:00,"Urban",0.01,4
2023-01-06 15:47:00,"Suburban",0.87,35
2023-01-06 15:48:00,"Suburban",0.83,13
2023-01-06 15:49:00,"Rural",0.79,12
2023-01-06 15:50:00,"Urban",0.53,15
2023-01-06 15:51:00,"Urban",0.61,98
2023-01-06 15:52:00,"Urban",0.21,72
2023-01-06 15:53:00,"Urban",0.16,109
2023-01-06 15:54:00,"Rural",0.18,91
2023-01-06 15:55:00,"Urban",0.81,56
2023-01-06 15:56:00,"Urban",0.48,105
2023-01-06 15:57:00,"Urban",0.44,139
2023-01-06 15:58:00,"Suburban",0.03,68
2023-01-06 15:59:00,"Urban",0.75,98
2023-01-06 16:00:00,"Urban",0.9,108
2023-01-06 16:01:00,"Rural",0.3,141
2023-01-06 16:02:00,"Suburban",0.41,13
2023-01-06 16:03:00,"Urban",0.05,35
2023-01-06 16:04:00,"Suburban",0.53,3
2023-01-06 16:05:00,"Rural",0.1,32
2023-01-06 16:06:00,"Urban",0.67,30
2023-01-06 16:07:00,"Suburban",0.2,21
2023-01-06 16:08:00,"Rural",0.05,15
2023-01-06 16:09:00,"Suburban",0.25,108
2023-01-06 16:10:00,"Rural",0.95,102
2023-01-06 16:11:00,"Suburban",0.22,92
2023-01-06 16:12:00,"Suburban",0.96,4
2023-01-06 16:13:00,"Rural",0.02,114
2023-01-06 16:14:00,"Suburban",0.06,56
2023-01-06 16:15:00,"Urban",0.99,24
2023-01-06 16:16:00,"Rural",0.1,26
2023-01-06 16:17:00,"Suburban",0.17,81
2023-01-06 16:18:00,"Suburban",0.62,83
2023-01-06 16:19:00,"Suburban",0.93,3
2023-01-06 16:20:00,"Suburban",0.77,80
2023-01-06 16:21:00,"Urban",0.2,115
2023-01-06 16:22:00,"Rural",0,24
2023-01-06 16:23:00,"Urban",0.55,21
2023-01-06 16:24:00,"Rural",0.99,90
2023-01-06 16:25:00,"Rural",0.62,125
2023-01-06 16:26:00,"Suburban",0.17,62
2023-01-06 16:27:00,"Urban",0.19,65
2023-01-06 16:28:00,"Suburban",0.4,126
2023-01-06 16:29:00,"Urban",0.27,43
2023-01-06 16:30:00,"Urban",0.48,105
2023-01-06 16:31:00,"Suburban",0.43,54
2023-01-06 16:32:00,"Urban",0.35,53
2023-01-06 16:33:00,"Suburban",1,143
2023-01-06 16:34:00,"Urban",0.26,89
2023-01-06 16:35:00,"Rural",0.04,52
2023-01-06 16:36:00,"Urban",0.52,62
2023-01-06 16:37:00,"Rural",0.66,132
2023-01-06 16:38:00,"Suburban",0.92,47
2023-01-06 16:39:00,"Rural",0.88,146
2023-01-06 16:40:00,"Rural",0.91,0
2023-01-06 16:41:00,"Rural",0.47,72
2023-01-06 16:42:00,"Urban",0.09,137
2023-01-06 16:43:00,"Rural",0.88,101
2023-01-06 16:44:00,"Suburban",0.31,59
2023-01-06 16:45:00,"Rural",0.21,58
2023-01-06 16:46:00,"Suburban",0.96,138
2023-01-06 16:47:00,"Suburban",0.14,88
2023-01-06 16:48:00,"Rural",0.94,144
2023-01-06 16:49:00,"Rural",0.26,144
2023-01-06 16:50:00,"Rural",0.15,15
2023-01-06 16:51:00,"Suburban",0.3,29
2023-01-06 16:52:00,"Urban",0.97,111
2023-01-06 16:53:00,"Urban",0.11,57
2023-01-06 16:54:00,"Suburban",0.16,56
2023-01-06 16:55:00,"Rural",0.85,63
2023-01-06 16:56:00,"Suburban",0.26,138
2023-01-06 16:57:00,"Rural",0.98,38
2023-01-06 16:58:00,"Rural",0.58,60
2023-01-06 16:59:00,"Rural",0.32,85
2023-01-06 17:00:00,"Suburban",0.42,89
2023-01-06 17:01:00,"Urban",0.85,95
2023-01-06 17:02:00,"Suburban",0.03,77
2023-01-06 17:03:00,"Rural",0.08,55
2023-01-06 17:04:00,"Urban",0.11,110
2023-01-06 17:05:00,"Urban",0.47,107
2023-01-06 17:06:00,"Rural",0.79,2
2023-01-06 17:07:00,"Suburban",0.56,57
2023-01-06 17:08:00,"Urban",0.01,77
2023-01-06 17:09:00,"Urban",0.07,83
2023-01-06 17:10:00,"Suburban",0.67,80
2023-01-06 17:11:00,"Suburban",0.1,5
2023-01-06 17:12:00,"Urban",0.08,142
2023-01-06 17:13:00,"Urban",0.79,15
2023-01-06 17:14:00,"Rural",0.44,86
2023-01-06 17:15:00,"Suburban",0.14,22
2023-01-06 17:16:00,"Urban",0.48,63
2023-01-06 17:17:00,"Suburban",0.82,44
2023-01-06 17:18:00,"Suburban",0.9,93
2023-01-06 17:19:00,"Suburban",0.18,99
2023-01-06 17:20:00,"Suburban",0.32,62
2023-01-06 17:21:00,"Urban",0.74,144
2023-01-06 17:22:00,"Urban",0.29,74
2023-01-06 17:23:00,"Rural",0.36,43
2023-01-06 17:24:00,"Urban",0.8,61
2023-01-06 17:25:00,"Urban",0.72,31
2023-01-06 17:26:00,"Rural",0.35,34
2023-01-06 17:27:00,"Urban",0.31,23
2023-01-06 17:28:00,"Urban",0.69,114
2023-01-06 17:29:00,"Rural",0.08,135
2023-01-06 17:30:00,"Rural",0.85,27
2023-01-06 17:31:00,"Urban",0.3,145
2023-01-06 17:32:00,"Urban",0.23,30
2023-01-06 17:33:00,"Rural",0.61,69
2023-01-06 17:34:00,"Suburban",0.77,54
2023-01-06 17:35:00,"Rural",0.9,74
2023-01-06 17:36:00,"Rural",0.36,98
2023-01-06 17:37:00,"Suburban",0.84,7
2023-01-06 17:38:00,"Urban",0.68,89
2023-01-06 17:39:00,"Suburban",0.66,80
2023-01-06 17:40:00,"Rural",0.34,74
2023-01-06 17:41:00,"Rural",0.25,7
2023-01-06 17:42:00,"Rural",0.95,56
2023-01-06 17:43:00,"Suburban",0.29,67
2023-01-06 17:44:00,"Urban",0.84,46
2023-01-06 17:45:00,"Rural",0.73,105
2023-01-06 17:46:00,"Suburban",0.42,119
2023-01-06 17:47:00,"Urban",0.58,81
2023-01-06 17:48:00,"Urban",0,42
2023-01-06 17:49:00,"Suburban",0.2,78
2023-01-06 17:50:00,"Suburban",0.9,34
2023-01-06 17:51:00,"Rural",0.64,24
2023-01-06 17:52:00,"Urban",0.43,43
2023-01-06 17:53:00,"Suburban",0.53,76
2023-01-06 17:54:00,"Suburban",0.09,46
2023-01-06 17:55:00,"Urban",0.92,97
2023-01-06 17:56:00,"Urban",0.55,51
2023-01-06 17:57:00,"Rural",0.28,39
2023-01-06 17:58:00,"Suburban",0.51,104
2023-01-06 17:59:00,"Rural",0.18,20
2023-01-06 18:00:00,"Urban",0.32,118
2023-01-06 18:01:00,"Suburban",0.23,55
2023-01-06 18:02:00,"Urban",0.85,31
2023-01-06 18:03:00,"Rural",0.65,62
2023-01-06 18:04:00,"Urban",0.2,35
2023-01-06 18:05:00,"Urban",0.62,140
2023-01-06 18:06:00,"Suburban",0.57,68
2023-01-06 18:07:00,"Rural",0.29,94
2023-01-06 18:08:00,"Urban",0.1,94
2023-01-06 18:09:00,"Urban",0.2,104
2023-01-06 18:10:00,"Urban",0.65,80
2023-01-06 18:11:00,"Rural",0.16,56
2023-01-06 18:12:00,"Urban",0.62,81
2023-01-06 18:13:00,"Urban",0.41,77
2023-01-06 18:14:00,"Urban",0.07,68
2023-01-06 18:15:00,"Urban",0.47,70
2023-01-06 18:16:00,"Urban",0.36,2
2023-01-06 18:17:00,"Rural",0.86,14
2023-01-06 18:18:00,"Rural",0.76,132
2023-01-06 18:19:00,"Suburban",0.95,141
2023-01-06 18:20:00,"Suburban",0.88,129
2023-01-06 18:21:00,"Urban",0.38,8
2023-01-06 18:22:00,"Suburban",0.71,38
2023-01-06 18:23:00,"Rural",0.73,62
2023-01-06 18:24:00,"Suburban",0.36,106
2023-01-06 18:25:00,"Rural",0.51,141
2023-01-06 18:26:00,"Urban",0.99,141
2023-01-06 18:27:00,"Rural",0.04,98
2023-01-06 18:28:00,"Urban",0.32,86
2023-01-06 18:29:00,"Rural",0.58,18
2023-01-06 18:30:00,"Urban",0.12,102
2023-01-06 18:31:00,"Rural",0.43,144
2023-01-06 18:32:00,"Rural",0.25,98
2023-01-06 18:33:00,"Rural",0.87,44
2023-01-06 18:34:00,"Rural",0.91,33
2023-01-06 18:35:00,"Suburban",0.55,77
